%time Wind Power_wind
80315 10.8043801 51493.8026653
80316 10.8043801 51493.8026653
80317 10.8043801 51493.8026653
80318 10.8043801 51493.8026653
80319 10.8043801 51493.8026653
80320 10.8043801 51493.8026653
80321 10.8043801 51493.8026653
80322 10.8043801 51493.8026653
80323 10.8043801 51493.8026653
80324 10.8043801 51493.8026653
80325 10.8043801 51493.8026653
80326 10.8043801 51493.8026653
80327 10.8043801 51493.8026653
80328 10.8043801 51493.8026653
80329 10.8043801 51493.8026653
80330 10.8043801 51493.8026653
80331 10.8043801 51493.8026653
80332 10.8043801 51493.8026653
80333 10.8043801 51493.8026653
80334 10.8043801 51493.8026653
80335 10.8043801 51493.8026653
80336 10.8043801 51493.8026653
80337 10.8043801 51493.8026653
80338 10.8043801 51493.8026653
80339 10.8043801 51493.8026653
80340 10.8043801 51493.8026653
80341 10.8043801 51493.8026653
80342 10.8043801 51493.8026653
80343 10.8043801 51493.8026653
80344 10.8043801 51493.8026653
80345 10.8043801 51493.8026653
80346 10.8043801 51493.8026653
80347 10.8043801 51493.8026653
80348 10.8043801 51493.8026653
80349 10.8043801 51493.8026653
80350 10.8043801 51493.8026653
80351 10.8043801 51493.8026653
80352 10.8043801 51493.8026653
80353 10.8043801 51493.8026653
80354 10.8043801 51493.8026653
80355 10.8043801 51493.8026653
80356 10.8043801 51493.8026653
80357 10.8043801 51493.8026653
80358 10.8043801 51493.8026653
80359 10.8043801 51493.8026653
80360 10.8043801 51493.8026653
80361 10.8043801 51493.8026653
80362 10.8043801 51493.8026653
80363 10.8043801 51493.8026653
80364 10.8043801 51493.8026653
80365 10.8043801 51493.8026653
80366 10.8043801 51493.8026653
80367 10.8043801 51493.8026653
80368 10.8043801 51493.8026653
80369 10.8043801 51493.8026653
80370 10.8043801 51493.8026653
80371 10.8043801 51493.8026653
80372 10.8043801 51493.8026653
80373 10.8043801 51493.8026653
80374 10.8043801 51493.8026653
80375 10.8043801 51493.8026653
80376 10.8043801 51493.8026653
80377 10.8043801 51493.8026653
80378 10.8043801 51493.8026653
80379 10.8043801 51493.8026653
80380 10.8043801 51493.8026653
80381 10.8043801 51493.8026653
80382 10.8043801 51493.8026653
80383 10.8043801 51493.8026653
80384 10.8043801 51493.8026653
80385 10.8043801 51493.8026653
80386 10.8043801 51493.8026653
80387 10.8043801 51493.8026653
80388 10.8043801 51493.8026653
80389 10.8043801 51493.8026653
80390 10.8043801 51493.8026653
80391 10.8043801 51493.8026653
80392 10.8043801 51493.8026653
80393 10.8043801 51493.8026653
80394 10.8043801 51493.8026653
80395 10.8043801 51493.8026653
80396 10.8043801 51493.8026653
80397 10.8043801 51493.8026653
80398 10.8043801 51493.8026653
80399 10.8043801 51493.8026653
80400 10.8043801 51493.8026653
80401 10.8043801 51493.8026653
80402 10.8043801 51493.8026653
80403 10.8043801 51493.8026653
80404 10.8043801 51493.8026653
80405 10.8043801 51493.8026653
80406 10.8043801 51493.8026653
80407 10.8043801 51493.8026653
80408 10.8043801 51493.8026653
80409 10.8043801 51493.8026653
80410 10.8043801 51493.8026653
80411 10.8043801 51493.8026653
80412 10.8043801 51493.8026653
80413 10.8043801 51493.8026653
80414 10.8043801 51493.8026653
80415 10.8043801 51493.8026653
80416 10.8043801 51493.8026653
80417 10.8043801 51493.8026653
80418 10.8043801 51493.8026653
80419 10.8043801 51493.8026653
80420 10.8043801 51493.8026653
80421 10.8043801 51493.8026653
80422 10.8043801 51493.8026653
80423 10.8043801 51493.8026653
80424 10.8043801 51493.8026653
80425 10.8043801 51493.8026653
80426 10.8043801 51493.8026653
80427 10.8043801 51493.8026653
80428 10.8043801 51493.8026653
80429 10.8043801 51493.8026653
80430 10.8043801 51493.8026653
80431 10.8043801 51493.8026653
80432 10.8043801 51493.8026653
80433 10.8043801 51493.8026653
80434 10.8043801 51493.8026653
80435 10.8043801 51493.8026653
80436 10.8043801 51493.8026653
80437 10.8043801 51493.8026653
80438 10.8043801 51493.8026653
80439 10.8043801 51493.8026653
80440 10.8043801 51493.8026653
80441 10.8043801 51493.8026653
80442 10.8043801 51493.8026653
80443 10.8043801 51493.8026653
80444 10.8043801 51493.8026653
80445 10.8043801 51493.8026653
80446 10.8043801 51493.8026653
80447 10.8043801 51493.8026653
80448 10.8043801 51493.8026653
80449 10.8043801 51493.8026653
80450 10.8043801 51493.8026653
80451 10.8043801 51493.8026653
80452 10.8043801 51493.8026653
80453 10.8043801 51493.8026653
80454 10.8043801 51493.8026653
80455 10.8043801 51493.8026653
80456 10.8043801 51493.8026653
80457 10.8043801 51493.8026653
80458 10.8043801 51493.8026653
80459 10.8043801 51493.8026653
80460 10.8043801 51493.8026653
80461 10.8043801 51493.8026653
80462 10.8043801 51493.8026653
80463 10.8043801 51493.8026653
80464 10.8043801 51493.8026653
80465 10.8043801 51493.8026653
80466 10.8043801 51493.8026653
80467 10.8043801 51493.8026653
80468 10.8043801 51493.8026653
80469 10.8043801 51493.8026653
80470 10.8043801 51493.8026653
80471 10.8043801 51493.8026653
80472 10.8043801 51493.8026653
80473 10.8043801 51493.8026653
80474 10.8043801 51493.8026653
80475 10.8043801 51493.8026653
80476 10.8043801 51493.8026653
80477 10.8043801 51493.8026653
80478 10.8043801 51493.8026653
80479 10.8043801 51493.8026653
80480 10.8043801 51493.8026653
80481 10.8043801 51493.8026653
80482 10.8043801 51493.8026653
80483 10.8043801 51493.8026653
80484 10.8043801 51493.8026653
80485 10.8043801 51493.8026653
80486 10.8043801 51493.8026653
80487 10.8043801 51493.8026653
80488 10.8043801 51493.8026653
80489 10.8043801 51493.8026653
80490 10.8043801 51493.8026653
80491 10.8043801 51493.8026653
80492 10.8043801 51493.8026653
80493 10.8043801 51493.8026653
80494 10.8043801 51493.8026653
80495 10.8043801 51493.8026653
80496 10.8043801 51493.8026653
80497 10.8043801 51493.8026653
80498 10.8043801 51493.8026653
80499 10.8043801 51493.8026653
80500 10.8043801 51493.8026653
80501 10.8043801 51493.8026653
80502 10.8043801 51493.8026653
80503 10.8043801 51493.8026653
80504 10.8043801 51493.8026653
80505 10.8043801 51493.8026653
80506 10.8043801 51493.8026653
80507 10.8043801 51493.8026653
80508 10.8043801 51493.8026653
80509 10.8043801 51493.8026653
80510 10.8043801 51493.8026653
80511 10.8043801 51493.8026653
80512 10.8043801 51493.8026653
80513 10.8043801 51493.8026653
80514 10.8043801 51493.8026653
80515 10.8043801 51493.8026653
80516 10.8043801 51493.8026653
80517 10.8043801 51493.8026653
80518 10.8043801 51493.8026653
80519 10.8043801 51493.8026653
80520 10.8043801 51493.8026653
80521 10.8043801 51493.8026653
80522 10.8043801 51493.8026653
80523 10.8043801 51493.8026653
80524 10.8043801 51493.8026653
80525 10.8043801 51493.8026653
80526 10.8043801 51493.8026653
80527 10.8043801 51493.8026653
80528 10.8043801 51493.8026653
80529 10.8043801 51493.8026653
80530 10.8043801 51493.8026653
80531 10.8043801 51493.8026653
80532 10.8043801 51493.8026653
80533 10.8043801 51493.8026653
80534 10.8043801 51493.8026653
80535 10.8043801 51493.8026653
80536 10.8043801 51493.8026653
80537 10.8043801 51493.8026653
80538 10.8043801 51493.8026653
80539 10.8043801 51493.8026653
80540 10.8043801 51493.8026653
80541 10.8043801 51493.8026653
80542 10.8043801 51493.8026653
80543 10.8043801 51493.8026653
80544 10.8043801 51493.8026653
80545 10.8043801 51493.8026653
80546 10.8043801 51493.8026653
80547 10.8043801 51493.8026653
80548 10.8043801 51493.8026653
80549 10.8043801 51493.8026653
80550 10.8043801 51493.8026653
80551 10.8043801 51493.8026653
80552 10.8043801 51493.8026653
80553 10.8043801 51493.8026653
80554 10.8043801 51493.8026653
80555 10.8043801 51493.8026653
80556 10.8043801 51493.8026653
80557 10.8043801 51493.8026653
80558 10.8043801 51493.8026653
80559 10.8043801 51493.8026653
80560 10.8043801 51493.8026653
80561 10.8043801 51493.8026653
80562 10.8043801 51493.8026653
80563 10.8043801 51493.8026653
80564 10.8043801 51493.8026653
80565 10.8043801 51493.8026653
80566 10.8043801 51493.8026653
80567 10.8043801 51493.8026653
80568 10.8043801 51493.8026653
80569 10.8043801 51493.8026653
80570 10.8043801 51493.8026653
80571 10.8043801 51493.8026653
80572 10.8043801 51493.8026653
80573 10.8043801 51493.8026653
80574 10.8043801 51493.8026653
80575 10.8043801 51493.8026653
80576 10.8043801 51493.8026653
80577 10.8043801 51493.8026653
80578 10.8043801 51493.8026653
80579 10.8043801 51493.8026653
80580 10.8043801 51493.8026653
80581 10.8043801 51493.8026653
80582 10.8043801 51493.8026653
80583 10.8043801 51493.8026653
80584 10.8043801 51493.8026653
80585 10.8043801 51493.8026653
80586 10.8043801 51493.8026653
80587 10.8043801 51493.8026653
80588 10.8043801 51493.8026653
80589 10.8043801 51493.8026653
80590 10.8043801 51493.8026653
80591 10.8043801 51493.8026653
80592 10.8043801 51493.8026653
80593 10.8043801 51493.8026653
80594 10.8043801 51493.8026653
80595 10.8043801 51493.8026653
80596 10.8043801 51493.8026653
80597 10.8043801 51493.8026653
80598 10.8043801 51493.8026653
80599 10.8043801 51493.8026653
80600 10.8043801 51493.8026653
80601 10.8043801 51493.8026653
80602 10.8043801 51493.8026653
80603 10.8043801 51493.8026653
80604 10.8043801 51493.8026653
80605 10.8043801 51493.8026653
80606 10.8043801 51493.8026653
80607 10.8043801 51493.8026653
80608 10.8043801 51493.8026653
80609 10.8043801 51493.8026653
80610 10.8043801 51493.8026653
80611 10.8043801 51493.8026653
80612 10.8043801 51493.8026653
80613 10.8043801 51493.8026653
80614 10.8043801 51493.8026653
80615 10.8043801 51493.8026653
80616 10.8043801 51493.8026653
80617 10.8043801 51493.8026653
80618 10.8043801 51493.8026653
80619 10.8043801 51493.8026653
80620 10.8043801 51493.8026653
80621 10.8043801 51493.8026653
80622 10.8043801 51493.8026653
80623 10.8043801 51493.8026653
80624 10.8043801 51493.8026653
80625 10.8043801 51493.8026653
80626 10.8043801 51493.8026653
80627 10.8043801 51493.8026653
80628 10.8043801 51493.8026653
80629 10.8043801 51493.8026653
80630 10.8043801 51493.8026653
80631 10.8043801 51493.8026653
80632 10.8043801 51493.8026653
80633 10.8043801 51493.8026653
80634 10.8043801 51493.8026653
80635 10.8043801 51493.8026653
80636 10.8043801 51493.8026653
80637 10.8043801 51493.8026653
80638 10.8043801 51493.8026653
80639 10.8043801 51493.8026653
80640 10.8043801 51493.8026653
80641 10.8043801 51493.8026653
80642 10.8043801 51493.8026653
80643 10.8043801 51493.8026653
80644 10.8043801 51493.8026653
80645 10.8043801 51493.8026653
80646 10.8043801 51493.8026653
80647 10.8043801 51493.8026653
80648 10.8043801 51493.8026653
80649 10.8043801 51493.8026653
80650 10.8043801 51493.8026653
80651 10.8043801 51493.8026653
80652 10.8043801 51493.8026653
80653 10.8043801 51493.8026653
80654 10.8043801 51493.8026653
80655 10.8043801 51493.8026653
80656 10.8043801 51493.8026653
80657 10.8043801 51493.8026653
80658 10.8043801 51493.8026653
80659 10.8043801 51493.8026653
80660 10.8043801 51493.8026653
80661 10.8043801 51493.8026653
80662 10.8043801 51493.8026653
80663 10.8043801 51493.8026653
80664 10.8043801 51493.8026653
80665 10.8043801 51493.8026653
80666 10.8043801 51493.8026653
80667 10.8043801 51493.8026653
80668 10.8043801 51493.8026653
80669 10.8043801 51493.8026653
80670 10.8043801 51493.8026653
80671 10.8043801 51493.8026653
80672 10.8043801 51493.8026653
80673 10.8043801 51493.8026653
80674 10.8043801 51493.8026653
80675 10.8043801 51493.8026653
80676 10.8043801 51493.8026653
80677 10.8043801 51493.8026653
80678 10.8043801 51493.8026653
80679 10.8043801 51493.8026653
80680 10.8043801 51493.8026653
80681 10.8043801 51493.8026653
80682 10.8043801 51493.8026653
80683 10.8043801 51493.8026653
80684 10.8043801 51493.8026653
80685 10.8043801 51493.8026653
80686 10.8043801 51493.8026653
80687 10.8043801 51493.8026653
80688 10.8043801 51493.8026653
80689 10.8043801 51493.8026653
80690 10.8043801 51493.8026653
80691 10.8043801 51493.8026653
80692 10.8043801 51493.8026653
80693 10.8043801 51493.8026653
80694 10.8043801 51493.8026653
80695 10.8043801 51493.8026653
80696 10.8043801 51493.8026653
80697 10.8043801 51493.8026653
80698 10.8043801 51493.8026653
80699 10.8043801 51493.8026653
80700 10.8043801 51493.8026653
80701 10.8043801 51493.8026653
80702 10.8043801 51493.8026653
80703 10.8043801 51493.8026653
80704 10.8043801 51493.8026653
80705 10.8043801 51493.8026653
80706 10.8043801 51493.8026653
80707 10.8043801 51493.8026653
80708 10.8043801 51493.8026653
80709 10.8043801 51493.8026653
80710 10.8043801 51493.8026653
80711 10.8043801 51493.8026653
80712 10.8043801 51493.8026653
80713 10.8043801 51493.8026653
80714 10.8043801 51493.8026653
80715 10.8043801 51493.8026653
80716 10.8043801 51493.8026653
80717 10.8043801 51493.8026653
80718 10.8043801 51493.8026653
80719 10.8043801 51493.8026653
80720 10.8043801 51493.8026653
80721 10.8043801 51493.8026653
80722 10.8043801 51493.8026653
80723 10.8043801 51493.8026653
80724 10.8043801 51493.8026653
80725 10.8043801 51493.8026653
80726 10.8043801 51493.8026653
80727 10.8043801 51493.8026653
80728 10.8043801 51493.8026653
80729 10.8043801 51493.8026653
80730 10.8043801 51493.8026653
80731 10.8043801 51493.8026653
80732 10.8043801 51493.8026653
80733 10.8043801 51493.8026653
80734 10.8043801 51493.8026653
80735 10.8043801 51493.8026653
80736 10.8043801 51493.8026653
80737 10.8043801 51493.8026653
80738 10.8043801 51493.8026653
80739 10.8043801 51493.8026653
80740 10.8043801 51493.8026653
80741 10.8043801 51493.8026653
80742 10.8043801 51493.8026653
80743 10.8043801 51493.8026653
80744 10.8043801 51493.8026653
80745 10.8043801 51493.8026653
80746 10.8043801 51493.8026653
80747 10.8043801 51493.8026653
80748 10.8043801 51493.8026653
80749 10.8043801 51493.8026653
80750 10.8043801 51493.8026653
80751 10.8043801 51493.8026653
80752 10.8043801 51493.8026653
80753 10.8043801 51493.8026653
80754 10.8043801 51493.8026653
80755 10.8043801 51493.8026653
80756 10.8043801 51493.8026653
80757 10.8043801 51493.8026653
80758 10.8043801 51493.8026653
80759 10.8043801 51493.8026653
80760 10.8043801 51493.8026653
80761 10.8043801 51493.8026653
80762 10.8043801 51493.8026653
80763 10.8043801 51493.8026653
80764 10.8043801 51493.8026653
80765 10.8043801 51493.8026653
80766 10.8043801 51493.8026653
80767 10.8043801 51493.8026653
80768 10.8043801 51493.8026653
80769 10.8043801 51493.8026653
80770 10.8043801 51493.8026653
80771 10.8043801 51493.8026653
80772 10.8043801 51493.8026653
80773 10.8043801 51493.8026653
80774 10.8043801 51493.8026653
80775 10.8043801 51493.8026653
80776 10.8043801 51493.8026653
80777 10.8043801 51493.8026653
80778 10.8043801 51493.8026653
80779 10.8043801 51493.8026653
80780 10.8043801 51493.8026653
80781 10.8043801 51493.8026653
80782 10.8043801 51493.8026653
80783 10.8043801 51493.8026653
80784 10.8043801 51493.8026653
80785 10.8043801 51493.8026653
80786 10.8043801 51493.8026653
80787 10.8043801 51493.8026653
80788 10.8043801 51493.8026653
80789 10.8043801 51493.8026653
80790 10.8043801 51493.8026653
80791 10.8043801 51493.8026653
80792 10.8043801 51493.8026653
80793 10.8043801 51493.8026653
80794 10.8043801 51493.8026653
80795 10.8043801 51493.8026653
80796 10.8043801 51493.8026653
80797 10.8043801 51493.8026653
80798 10.8043801 51493.8026653
80799 10.8043801 51493.8026653
80800 10.8043801 51493.8026653
80801 10.8043801 51493.8026653
80802 10.8043801 51493.8026653
80803 10.8043801 51493.8026653
80804 10.8043801 51493.8026653
80805 10.8043801 51493.8026653
80806 10.8043801 51493.8026653
80807 10.8043801 51493.8026653
80808 10.8043801 51493.8026653
80809 10.8043801 51493.8026653
80810 10.8043801 51493.8026653
80811 10.8043801 51493.8026653
80812 10.8043801 51493.8026653
80813 10.8043801 51493.8026653
80814 10.8043801 51493.8026653
80815 10.8043801 51493.8026653
80816 10.8043801 51493.8026653
80817 10.8043801 51493.8026653
80818 10.8043801 51493.8026653
80819 10.8043801 51493.8026653
80820 10.8043801 51493.8026653
80821 10.8043801 51493.8026653
80822 10.8043801 51493.8026653
80823 10.8043801 51493.8026653
80824 10.8043801 51493.8026653
80825 10.8043801 51493.8026653
80826 10.8043801 51493.8026653
80827 10.8043801 51493.8026653
80828 10.8043801 51493.8026653
80829 10.8043801 51493.8026653
80830 10.8043801 51493.8026653
80831 10.8043801 51493.8026653
80832 10.8043801 51493.8026653
80833 10.8043801 51493.8026653
80834 10.8043801 51493.8026653
80835 10.8043801 51493.8026653
80836 10.8043801 51493.8026653
80837 10.8043801 51493.8026653
80838 10.8043801 51493.8026653
80839 10.8043801 51493.8026653
80840 10.8043801 51493.8026653
80841 10.8043801 51493.8026653
80842 10.8043801 51493.8026653
80843 10.8043801 51493.8026653
80844 10.8043801 51493.8026653
80845 10.8043801 51493.8026653
80846 10.8043801 51493.8026653
80847 10.8043801 51493.8026653
80848 10.8043801 51493.8026653
80849 10.8043801 51493.8026653
80850 10.8043801 51493.8026653
80851 10.8043801 51493.8026653
80852 10.8043801 51493.8026653
80853 10.8043801 51493.8026653
80854 10.8043801 51493.8026653
80855 10.8043801 51493.8026653
80856 10.8043801 51493.8026653
80857 10.8043801 51493.8026653
80858 10.8043801 51493.8026653
80859 10.8043801 51493.8026653
80860 10.8043801 51493.8026653
80861 10.8043801 51493.8026653
80862 10.8043801 51493.8026653
80863 10.8043801 51493.8026653
80864 10.8043801 51493.8026653
80865 10.8043801 51493.8026653
80866 10.8043801 51493.8026653
80867 10.8043801 51493.8026653
80868 10.8043801 51493.8026653
80869 10.8043801 51493.8026653
80870 10.8043801 51493.8026653
80871 10.8043801 51493.8026653
80872 10.8043801 51493.8026653
80873 10.8043801 51493.8026653
80874 10.8043801 51493.8026653
80875 10.8043801 51493.8026653
80876 10.8043801 51493.8026653
80877 10.8043801 51493.8026653
80878 10.8043801 51493.8026653
80879 10.8043801 51493.8026653
80880 10.8043801 51493.8026653
80881 10.8043801 51493.8026653
80882 10.8043801 51493.8026653
80883 10.8043801 51493.8026653
80884 10.8043801 51493.8026653
80885 10.8043801 51493.8026653
80886 10.8043801 51493.8026653
80887 10.8043801 51493.8026653
80888 10.8043801 51493.8026653
80889 10.8043801 51493.8026653
80890 10.8043801 51493.8026653
80891 10.8043801 51493.8026653
80892 10.8043801 51493.8026653
80893 10.8043801 51493.8026653
80894 10.8043801 51493.8026653
80895 10.8043801 51493.8026653
80896 10.8043801 51493.8026653
80897 10.8043801 51493.8026653
80898 10.8043801 51493.8026653
80899 10.8043801 51493.8026653
80900 10.8043801 51493.8026653
80901 10.8043801 51493.8026653
80902 10.8043801 51493.8026653
80903 10.8043801 51493.8026653
80904 10.8043801 51493.8026653
80905 10.8043801 51493.8026653
80906 10.8043801 51493.8026653
80907 10.8043801 51493.8026653
80908 10.8043801 51493.8026653
80909 10.8043801 51493.8026653
80910 10.8043801 51493.8026653
80911 10.8043801 51493.8026653
80912 10.8043801 51493.8026653
80913 10.8043801 51493.8026653
80914 10.8043801 51493.8026653
80915 10.8043801 51493.8026653
80916 10.8043801 51493.8026653
80917 10.8043801 51493.8026653
80918 10.8043801 51493.8026653
80919 10.8043801 51493.8026653
80920 10.8043801 51493.8026653
80921 10.8043801 51493.8026653
80922 10.8043801 51493.8026653
80923 10.8043801 51493.8026653
80924 10.8043801 51493.8026653
80925 10.8043801 51493.8026653
80926 10.8043801 51493.8026653
80927 10.8043801 51493.8026653
80928 10.8043801 51493.8026653
80929 10.8043801 51493.8026653
80930 10.8043801 51493.8026653
80931 10.8043801 51493.8026653
80932 10.8043801 51493.8026653
80933 10.8043801 51493.8026653
80934 10.8043801 51493.8026653
80935 10.8043801 51493.8026653
80936 10.8043801 51493.8026653
80937 10.8043801 51493.8026653
80938 10.8043801 51493.8026653
80939 10.8043801 51493.8026653
80940 10.8043801 51493.8026653
80941 10.8043801 51493.8026653
80942 10.8043801 51493.8026653
80943 10.8043801 51493.8026653
80944 10.8043801 51493.8026653
80945 10.8043801 51493.8026653
80946 10.8043801 51493.8026653
80947 10.8043801 51493.8026653
80948 10.8043801 51493.8026653
80949 10.8043801 51493.8026653
80950 10.8043801 51493.8026653
80951 10.8043801 51493.8026653
80952 10.8043801 51493.8026653
80953 10.8043801 51493.8026653
80954 10.8043801 51493.8026653
80955 10.8043801 51493.8026653
80956 10.8043801 51493.8026653
80957 10.8043801 51493.8026653
80958 10.8043801 51493.8026653
80959 10.8043801 51493.8026653
80960 10.8043801 51493.8026653
80961 10.8043801 51493.8026653
80962 10.8043801 51493.8026653
80963 10.8043801 51493.8026653
80964 10.8043801 51493.8026653
80965 10.8043801 51493.8026653
80966 10.8043801 51493.8026653
80967 10.8043801 51493.8026653
80968 10.8043801 51493.8026653
80969 10.8043801 51493.8026653
80970 10.8043801 51493.8026653
80971 10.8043801 51493.8026653
80972 10.8043801 51493.8026653
80973 10.8043801 51493.8026653
80974 10.8043801 51493.8026653
80975 10.8043801 51493.8026653
80976 10.8043801 51493.8026653
80977 10.8043801 51493.8026653
80978 10.8043801 51493.8026653
80979 10.8043801 51493.8026653
80980 10.8043801 51493.8026653
80981 10.8043801 51493.8026653
80982 10.8043801 51493.8026653
80983 10.8043801 51493.8026653
80984 10.8043801 51493.8026653
80985 10.8043801 51493.8026653
80986 10.8043801 51493.8026653
80987 10.8043801 51493.8026653
80988 10.8043801 51493.8026653
80989 10.8043801 51493.8026653
80990 10.8043801 51493.8026653
80991 10.8043801 51493.8026653
80992 10.8043801 51493.8026653
80993 10.8043801 51493.8026653
80994 10.8043801 51493.8026653
80995 10.8043801 51493.8026653
80996 10.8043801 51493.8026653
80997 10.8043801 51493.8026653
80998 10.8043801 51493.8026653
80999 10.8043801 51493.8026653
81000 10.8043801 51493.8026653
81001 10.8043801 51493.8026653
81002 10.8043801 51493.8026653
81003 10.8043801 51493.8026653
81004 10.8043801 51493.8026653
81005 10.8043801 51493.8026653
81006 10.8043801 51493.8026653
81007 10.8043801 51493.8026653
81008 10.8043801 51493.8026653
81009 10.8043801 51493.8026653
81010 10.8043801 51493.8026653
81011 10.8043801 51493.8026653
81012 10.8043801 51493.8026653
81013 10.8043801 51493.8026653
81014 10.8043801 51493.8026653
81015 10.8043801 51493.8026653
81016 10.8043801 51493.8026653
81017 10.8043801 51493.8026653
81018 10.8043801 51493.8026653
81019 10.8043801 51493.8026653
81020 10.8043801 51493.8026653
81021 10.8043801 51493.8026653
81022 10.8043801 51493.8026653
81023 10.8043801 51493.8026653
81024 10.8043801 51493.8026653
81025 10.8043801 51493.8026653
81026 10.8043801 51493.8026653
81027 10.8043801 51493.8026653
81028 10.8043801 51493.8026653
81029 10.8043801 51493.8026653
81030 10.8043801 51493.8026653
81031 10.8043801 51493.8026653
81032 10.8043801 51493.8026653
81033 10.8043801 51493.8026653
81034 10.8043801 51493.8026653
81035 10.8043801 51493.8026653
81036 10.8043801 51493.8026653
81037 10.8043801 51493.8026653
81038 10.8043801 51493.8026653
81039 10.8043801 51493.8026653
81040 10.8043801 51493.8026653
81041 10.8043801 51493.8026653
81042 10.8043801 51493.8026653
81043 10.8043801 51493.8026653
81044 10.8043801 51493.8026653
81045 10.8043801 51493.8026653
81046 10.8043801 51493.8026653
81047 10.8043801 51493.8026653
81048 10.8043801 51493.8026653
81049 10.8043801 51493.8026653
81050 10.8043801 51493.8026653
81051 10.8043801 51493.8026653
81052 10.8043801 51493.8026653
81053 10.8043801 51493.8026653
81054 10.8043801 51493.8026653
81055 10.8043801 51493.8026653
81056 10.8043801 51493.8026653
81057 10.8043801 51493.8026653
81058 10.8043801 51493.8026653
81059 10.8043801 51493.8026653
81060 10.8043801 51493.8026653
81061 10.8043801 51493.8026653
81062 10.8043801 51493.8026653
81063 10.8043801 51493.8026653
81064 10.8043801 51493.8026653
81065 10.8043801 51493.8026653
81066 10.8043801 51493.8026653
81067 10.8043801 51493.8026653
81068 10.8043801 51493.8026653
81069 10.8043801 51493.8026653
81070 10.8043801 51493.8026653
81071 10.8043801 51493.8026653
81072 10.8043801 51493.8026653
81073 10.8043801 51493.8026653
81074 10.8043801 51493.8026653
81075 10.8043801 51493.8026653
81076 10.8043801 51493.8026653
81077 10.8043801 51493.8026653
81078 10.8043801 51493.8026653
81079 10.8043801 51493.8026653
81080 10.8043801 51493.8026653
81081 10.8043801 51493.8026653
81082 10.8043801 51493.8026653
81083 10.8043801 51493.8026653
81084 10.8043801 51493.8026653
81085 10.8043801 51493.8026653
81086 10.8043801 51493.8026653
81087 10.8043801 51493.8026653
81088 10.8043801 51493.8026653
81089 10.8043801 51493.8026653
81090 10.8043801 51493.8026653
81091 10.8043801 51493.8026653
81092 10.8043801 51493.8026653
81093 10.8043801 51493.8026653
81094 10.8043801 51493.8026653
81095 10.8043801 51493.8026653
81096 10.8043801 51493.8026653
81097 10.8043801 51493.8026653
81098 10.8043801 51493.8026653
81099 10.8043801 51493.8026653
81100 10.8043801 51493.8026653
81101 10.8043801 51493.8026653
81102 10.8043801 51493.8026653
81103 10.8043801 51493.8026653
81104 10.8043801 51493.8026653
81105 10.8043801 51493.8026653
81106 10.8043801 51493.8026653
81107 10.8043801 51493.8026653
81108 10.8043801 51493.8026653
81109 10.8043801 51493.8026653
81110 10.8043801 51493.8026653
81111 10.8043801 51493.8026653
81112 10.8043801 51493.8026653
81113 10.8043801 51493.8026653
81114 10.8043801 51493.8026653
81115 10.8043801 51493.8026653
81116 10.8043801 51493.8026653
81117 10.8043801 51493.8026653
81118 10.8043801 51493.8026653
81119 10.8043801 51493.8026653
81120 10.8043801 51493.8026653
81121 10.8043801 51493.8026653
81122 10.8043801 51493.8026653
81123 10.8043801 51493.8026653
81124 10.8043801 51493.8026653
81125 10.8043801 51493.8026653
81126 10.8043801 51493.8026653
81127 10.8043801 51493.8026653
81128 10.8043801 51493.8026653
81129 10.8043801 51493.8026653
81130 10.8043801 51493.8026653
81131 10.8043801 51493.8026653
81132 10.8043801 51493.8026653
81133 10.8043801 51493.8026653
81134 10.8043801 51493.8026653
81135 10.8043801 51493.8026653
81136 10.8043801 51493.8026653
81137 10.8043801 51493.8026653
81138 10.8043801 51493.8026653
81139 10.8043801 51493.8026653
81140 10.8043801 51493.8026653
81141 10.8043801 51493.8026653
81142 10.8043801 51493.8026653
81143 10.8043801 51493.8026653
81144 10.8043801 51493.8026653
81145 10.8043801 51493.8026653
81146 10.8043801 51493.8026653
81147 10.8043801 51493.8026653
81148 10.8043801 51493.8026653
81149 10.8043801 51493.8026653
81150 10.8043801 51493.8026653
81151 10.8043801 51493.8026653
81152 10.8043801 51493.8026653
81153 10.8043801 51493.8026653
81154 10.8043801 51493.8026653
81155 10.8043801 51493.8026653
81156 10.8043801 51493.8026653
81157 10.8043801 51493.8026653
81158 10.8043801 51493.8026653
81159 10.8043801 51493.8026653
81160 10.8043801 51493.8026653
81161 10.8043801 51493.8026653
81162 10.8043801 51493.8026653
81163 10.8043801 51493.8026653
81164 10.8043801 51493.8026653
81165 10.8043801 51493.8026653
81166 10.8043801 51493.8026653
81167 10.8043801 51493.8026653
81168 10.8043801 51493.8026653
81169 10.8043801 51493.8026653
81170 10.8043801 51493.8026653
81171 10.8043801 51493.8026653
81172 10.8043801 51493.8026653
81173 10.8043801 51493.8026653
81174 10.8043801 51493.8026653
81175 10.8043801 51493.8026653
81176 10.8043801 51493.8026653
81177 10.8043801 51493.8026653
81178 10.8043801 51493.8026653
81179 10.8043801 51493.8026653
81180 10.8043801 51493.8026653
81181 10.8043801 51493.8026653
81182 10.8043801 51493.8026653
81183 10.8043801 51493.8026653
81184 10.8043801 51493.8026653
81185 10.8043801 51493.8026653
81186 10.8043801 51493.8026653
81187 10.8043801 51493.8026653
81188 10.8043801 51493.8026653
